1,1,1,2,50,16,21,56,4355,291,7,2,0
1,1,2,29,565,159,49,102,3637,236,20,3,0
1,1,3,0,0,0,0,1650,2818,332,0,0,0
1,1,4,192,383,87,66,1341,2170,558,3,0,0
1,2,1,2,32,28,22,38,4357,317,4,0,0
1,2,2,18,557,171,67,97,3658,213,19,0,0
1,2,3,0,0,0,0,1622,2825,353,0,0,0
1,2,4,139,439,75,69,1358,2156,562,2,0,0
1,3,1,0,40,22,14,39,4379,303,3,0,0
1,3,2,17,568,149,66,106,3651,228,14,1,0
1,3,3,0,0,0,0,1650,2803,347,0,0,0
1,3,4,145,430,77,69,1380,2140,557,2,0,0
1,4,1,0,29,23,12,26,4389,317,4,0,0
1,4,2,16,551,146,80,108,3666,217,15,1,0
1,4,3,0,0,0,0,1619,2820,361,0,0,0
1,4,4,137,417,93,84,1369,2112,586,2,0,0
1,5,1,0,16,14,11,16,4434,307,2,0,0
1,5,2,13,561,129,71,86,3696,224,19,1,0
1,5,3,0,0,0,0,1622,2827,351,0,0,0
1,5,4,159,393,90,98,1358,2124,577,1,0,0
1,6,1,0,5,1,4,16,4480,289,5,0,0
1,6,2,13,524,155,58,76,3732,221,19,2,0
1,6,3,0,0,0,0,1648,2827,325,0,0,0
1,6,4,169,393,86,91,1355,2141,564,1,0,0
1,7,1,0,0,0,1,13,4497,288,1,0,0
1,7,2,12,466,167,75,79,3756,222,22,1,0
1,7,3,0,0,0,0,1652,2823,325,0,0,0
1,7,4,169,393,86,91,1362,2141,557,1,0,0
1,8,1,0,0,0,0,17,4493,287,3,0,0
1,8,2,11,425,175,80,82,3797,209,19,2,0
1,8,3,0,0,0,0,1628,2809,363,0,0,0
1,8,4,189,381,81,84,1286,2221,556,2,0,0
1,9,1,0,0,0,0,18,4491,288,3,0,0
1,9,2,14,414,176,61,87,3823,201,20,4,0
1,9,3,0,0,0,0,1627,2809,364,0,0,0
1,9,4,205,369,77,80,1282,2222,563,2,0,0
1,10,1,0,0,0,0,17,4491,289,3,0,0
1,10,2,11,415,164,72,82,3818,215,20,3,0
1,10,3,0,0,0,0,1600,2823,377,0,0,0
1,10,4,204,373,71,84,1258,2234,574,2,0,0
1,11,1,0,0,0,0,20,4500,278,2,0,0
1,11,2,14,412,181,57,93,3800,222,17,4,0
1,11,3,0,0,0,0,1616,2818,366,0,0,0
1,11,4,204,373,71,84,1269,2225,572,2,0,0
1,12,1,0,0,0,0,17,4499,279,5,0,0
1,12,2,8,431,186,54,95,3773,232,16,5,0
1,12,3,0,0,0,0,1615,2811,374,0,0,0
1,12,4,204,374,69,86,1261,2227,577,2,0,0
1,13,1,0,0,0,0,19,4498,277,6,0,0
1,13,2,9,434,202,54,86,3761,235,16,3,0
1,13,3,0,0,0,0,1633,2797,369,1,0,0
1,13,4,214,362,70,86,1290,2209,566,3,0,0
1,14,1,0,0,1,1,22,4477,289,10,0,0
1,14,2,11,446,201,63,83,3733,238,21,4,0
1,14,3,0,0,0,0,1622,2800,378,0,0,0
1,14,4,232,347,69,86,1266,2234,562,4,0,0
1,15,1,0,1,1,3,28,4470,288,9,0,0
1,15,2,19,443,211,68,79,3725,227,21,7,0
1,15,3,0,0,0,0,1640,2773,387,0,0,0
1,15,4,240,340,71,82,1268,2241,553,5,0,0
1,16,1,0,2,1,3,27,4477,278,12,0,0
1,16,2,10,472,201,58,86,3707,237,24,5,0
1,16,3,0,0,0,0,1606,2783,411,0,0,0
1,16,4,227,349,73,85,1232,2254,575,5,0,0
1,17,1,0,3,1,4,27,4482,271,12,0,0
1,17,2,18,506,210,54,71,3679,230,25,5,2
1,17,3,0,0,0,0,1607,2785,408,0,0,0
1,17,4,225,342,68,86,1261,2240,569,9,0,0
1,18,1,0,4,8,1,23,4467,286,11,0,0
1,18,2,18,557,178,48,73,3698,208,17,2,1
1,18,3,0,0,0,0,1587,2854,359,0,0,0
1,18,4,221,369,64,88,1239,2253,551,10,3,2
1,19,1,0,6,6,8,22,4462,285,11,0,0
1,19,2,14,595,146,49,75,3696,205,17,2,1
1,19,3,0,0,0,0,1588,2855,354,2,1,0
1,19,4,212,380,67,90,1245,2261,535,8,2,0
1,20,1,0,13,8,7,23,4453,283,13,0,0
1,20,2,14,616,124,57,84,3683,196,23,3,0
1,20,3,0,0,0,0,1605,2833,359,3,0,0
1,20,4,196,390,79,92,1255,2237,545,4,2,0
1,21,1,0,24,12,7,31,4429,284,13,0,0
1,21,2,16,580,160,59,92,3665,203,22,3,0
1,21,3,0,0,0,3,1612,2826,357,2,0,0
1,21,4,206,377,81,92,1266,2224,547,6,1,0
1,22,1,0,38,7,14,34,4407,284,16,0,0
1,22,2,15,561,168,65,92,3661,208,26,4,0
1,22,3,0,0,0,5,1598,2840,357,0,0,0
1,22,4,206,368,85,99,1270,2212,554,5,1,0
1,23,1,0,41,13,20,30,4405,275,16,0,0
1,23,2,14,550,172,62,93,3670,212,21,6,0
1,23,3,0,0,0,4,1607,2821,368,0,0,0
1,23,4,201,374,73,102,1293,2190,563,4,0,0
1,24,1,0,45,15,19,44,4392,273,12,0,0
1,24,2,14,528,179,64,107,3656,224,24,4,0
1,24,3,0,0,0,0,1595,2849,356,0,0,0
1,24,4,218,355,80,82,1282,2221,558,4,0,0
1,25,1,0,48,14,22,48,4372,284,12,0,0
1,25,2,11,529,179,59,108,3659,232,20,3,0
1,25,3,0,0,0,0,1594,2846,360,0,0,0
1,25,4,213,363,76,82,1283,2210,569,4,0,0
1,26,1,0,49,17,23,47,4350,299,15,0,0
1,26,2,7,534,173,61,107,3660,233,23,2,0
1,26,3,0,0,0,0,1564,2867,369,0,0,0
1,26,4,219,359,74,84,1273,2209,578,4,0,0
1,27,1,0,54,16,18,57,4338,303,14,0,0
1,27,2,11,546,161,55,121,3645,234,23,4,0
1,27,3,0,0,0,1,1599,2820,380,0,0,0
1,27,4,229,350,74,91,1258,2226,570,2,0,0
1,28,1,0,53,19,22,51,4337,305,12,1,0
1,28,2,13,547,165,55,109,3663,232,14,2,0
1,28,3,0,0,0,1,1579,2829,391,0,0,0
1,28,4,221,355,78,85,1249,2227,583,2,0,0
1,29,1,0,51,20,20,51,4343,303,12,0,0
1,29,2,12,547,161,60,99,3676,230,13,2,0
1,29,3,0,0,0,1,1610,2791,398,0,0,0
1,29,4,220,356,76,90,1255,2219,582,2,0,0
1,30,1,1,49,21,19,34,4344,322,8,2,0
1,30,2,14,539,168,59,99,3682,222,15,2,0
1,30,3,0,0,0,0,1574,2793,432,1,0,0
1,30,4,218,356,81,93,1211,2249,590,2,0,0
1,31,1,0,46,22,11,37,4362,314,8,0,0
1,31,2,14,546,164,60,95,3666,234,19,2,0
1,31,3,0,0,0,1,1590,2781,427,1,0,0
1,31,4,224,352,81,96,1247,2220,578,2,0,0
1,32,1,0,41,13,13,31,4381,314,7,0,0
1,32,2,13,541,163,66,81,3697,219,18,2,0
1,32,3,0,0,0,1,1567,2798,433,1,0,0
1,32,4,215,360,83,89,1192,2257,603,1,0,0
1,33,1,0,27,12,7,37,4394,317,6,0,0
1,33,2,11,541,152,68,87,3702,221,17,1,0
1,33,3,0,0,0,1,1587,2779,432,1,0,0
1,33,4,227,347,85,94,1213,2221,612,1,0,0
1,34,1,0,8,9,8,30,4427,312,5,1,0
1,34,2,12,528,146,55,93,3743,207,14,2,0
1,34,3,0,0,0,0,1566,2785,448,1,0,0
1,34,4,219,357,81,91,1205,2228,618,1,0,0
1,35,1,0,3,3,2,29,4463,297,3,0,0
1,35,2,11,493,140,69,91,3764,214,16,2,0
1,35,3,0,0,0,0,1591,2784,425,0,0,0
1,35,4,234,343,82,87,1219,2237,595,3,0,0
1,36,1,0,0,2,1,20,4484,289,4,0,0
1,36,2,11,440,186,68,94,3780,203,17,1,0
1,36,3,0,0,0,0,1553,2798,449,0,0,0
1,36,4,229,354,75,91,1197,2219,632,3,0,0
1,37,1,0,0,0,0,22,4504,271,3,0,0
1,37,2,15,391,205,69,93,3815,191,20,1,0
1,37,3,0,0,0,2,1578,2786,434,0,0,0
1,37,4,237,346,75,91,1201,2216,631,3,0,0
1,38,1,0,0,0,0,26,4502,267,5,0,0
1,38,2,13,377,194,58,95,3858,181,21,3,0
1,38,3,0,0,0,4,1557,2826,413,0,0,0
1,38,4,229,357,68,90,1174,2254,626,2,0,0
1,39,1,0,0,0,0,29,4499,267,5,0,0
1,39,2,16,363,199,64,94,3858,182,23,1,0
1,39,3,0,0,0,4,1557,2826,413,0,0,0
1,39,4,228,357,69,89,1175,2248,632,2,0,0
1,40,1,0,0,0,0,24,4512,256,8,0,0
1,40,2,8,384,189,71,83,3853,186,25,1,0
1,40,3,0,0,0,2,1545,2843,410,0,0,0
1,40,4,244,344,76,87,1170,2258,619,2,0,0
1,41,1,0,0,0,0,26,4510,256,8,0,0
1,41,2,7,390,204,68,88,3828,189,24,2,0
1,41,3,0,0,0,2,1543,2844,411,0,0,0
1,41,4,256,335,73,89,1169,2258,618,2,0,0
1,42,1,0,0,0,0,26,4505,260,9,0,0
1,42,2,8,379,237,59,86,3797,198,28,8,0
1,42,3,0,0,0,2,1513,2871,414,0,0,0
1,42,4,243,345,82,92,1169,2236,629,4,0,0
1,43,1,0,0,0,6,28,4496,261,9,0,0
1,43,2,4,422,226,57,77,3772,203,28,11,0
1,43,3,0,0,0,2,1528,2858,412,0,0,0
1,43,4,255,304,96,100,1189,2232,619,5,0,0
1,44,1,0,0,2,8,24,4490,267,9,0,0
1,44,2,10,482,215,57,78,3733,197,25,3,0
1,44,3,0,0,0,2,1486,2873,439,0,0,0
1,44,4,210,316,96,107,1140,2281,638,7,5,0
1,45,1,0,0,4,8,32,4489,259,8,0,0
1,45,2,9,551,184,46,85,3712,187,24,2,0
1,45,3,0,0,0,2,1544,2827,427,0,0,0
1,45,4,235,337,92,90,1162,2273,598,11,2,0
1,46,1,0,7,4,1,32,4491,258,7,0,0
1,46,2,7,571,169,46,82,3702,197,24,2,0
1,46,3,0,1,1,1,1517,2852,428,0,0,0
1,46,4,220,382,99,69,1129,2284,607,8,2,0
1,47,1,0,10,3,6,33,4484,257,7,0,0
1,47,2,6,589,145,53,82,3700,199,25,0,1
1,47,3,0,1,1,3,1506,2867,420,2,0,0
1,47,4,259,346,96,65,1155,2276,599,3,1,0
1,48,1,0,18,6,6,28,4472,263,7,0,0
1,48,2,6,565,174,46,89,3690,204,23,2,1
1,48,3,0,0,1,2,1508,2871,417,1,0,0
1,48,4,240,362,96,69,1164,2262,601,3,3,0
1,49,1,0,28,8,7,35,4448,267,7,0,0
1,49,2,7,557,179,50,98,3682,201,24,2,0
1,49,3,0,0,0,4,1522,2866,408,0,0,0
1,49,4,230,369,98,67,1178,2270,582,5,1,0
1,50,1,0,34,8,14,22,4446,267,9,0,0
1,50,2,9,539,187,52,84,3703,198,26,2,0
1,50,3,0,0,1,7,1489,2889,414,0,0,0
1,50,4,228,375,89,70,1133,2305,595,4,1,0
1,51,1,0,38,11,16,30,4438,258,9,0,0
1,51,2,10,539,174,56,92,3696,205,24,3,1
1,51,3,0,0,0,3,1533,2859,405,0,0,0
1,51,4,235,368,83,76,1168,2271,596,3,0,0
1,52,1,0,37,19,19,38,4415,263,9,0,0
1,52,2,7,524,181,63,99,3690,208,24,2,2
1,52,3,0,0,0,0,1485,2890,425,0,0,0
1,52,4,243,368,74,75,1159,2271,607,3,0,0
1,53,1,1,42,17,20,38,4408,265,9,0,0
1,53,2,6,533,169,68,100,3691,205,25,3,0
1,53,3,0,0,0,0,1515,2873,412,0,0,0
1,53,4,240,365,78,72,1170,2256,616,3,0,0
1,54,1,1,43,17,18,45,4398,266,12,0,0
1,54,2,3,520,191,56,115,3690,194,27,4,0
1,54,3,0,0,0,0,1506,2870,424,0,0,0
1,54,4,221,383,74,73,1153,2248,645,3,0,0
1,55,1,0,48,16,26,41,4389,269,11,0,0
1,55,2,4,548,165,56,114,3682,201,29,1,0
1,55,3,0,0,0,1,1527,2841,431,0,0,0
1,55,4,222,380,75,75,1186,2229,630,3,0,0
1,56,1,0,49,18,21,56,4377,267,10,2,0
1,56,2,11,527,180,58,119,3668,211,25,1,0
1,56,3,0,0,0,0,1522,2840,438,0,0,0
1,56,4,215,388,74,71,1184,2234,632,2,0,0
1,57,1,0,47,26,15,54,4377,268,11,1,1
1,57,2,13,543,166,61,101,3676,216,23,1,0
1,57,3,0,0,0,0,1559,2805,436,0,0,0
1,57,4,228,374,75,72,1216,2205,628,2,0,0
1,58,1,0,46,21,20,42,4386,273,12,0,0
1,58,2,11,538,176,49,116,3675,213,21,1,0
1,58,3,0,0,0,0,1553,2806,441,0,0,0
1,58,4,227,374,75,72,1205,2215,631,1,0,0
1,59,1,1,37,27,15,35,4404,270,10,1,0
1,59,2,16,539,163,51,117,3677,216,19,1,1
1,59,3,0,0,0,0,1559,2805,436,0,0,0
1,59,4,237,366,74,69,1206,2225,621,2,0,0
1,60,1,0,37,14,10,43,4407,278,11,0,0
1,60,2,20,525,164,57,99,3695,218,20,2,0
1,60,3,0,0,0,0,1534,2825,441,0,0,0
1,60,4,222,377,72,76,1186,2247,618,2,0,0
1,61,1,0,22,12,11,34,4438,271,10,2,0
1,61,2,18,519,154,55,89,3725,217,22,1,0
1,61,3,0,0,0,0,1547,2815,438,0,0,0
1,61,4,226,374,73,78,1195,2246,606,2,0,0
1,62,1,0,8,8,2,26,4469,274,11,2,0
1,62,2,16,494,160,60,92,3737,223,16,2,0
1,62,3,0,0,0,0,1540,2806,454,0,0,0
1,62,4,220,376,77,79,1174,2249,623,2,0,0
1,63,1,0,4,3,4,30,4481,268,10,0,0
1,63,2,14,467,154,77,88,3753,225,19,3,0
1,63,3,0,0,0,1,1582,2767,450,0,0,0
1,63,4,239,359,79,74,1189,2239,616,5,0,0
1,64,1,0,0,2,1,32,4484,270,11,0,0
1,64,2,11,422,202,70,90,3770,214,19,2,0
1,64,3,0,0,0,2,1516,2823,459,0,0,0
1,64,4,234,361,77,79,1166,2278,602,3,0,0
1,65,1,0,0,0,0,40,4475,275,10,0,0
1,65,2,10,408,194,67,87,3802,214,17,1,0
1,65,3,0,0,0,4,1552,2786,458,0,0,0
1,65,4,213,371,86,86,1190,2251,599,4,0,0
1,66,1,0,0,0,0,39,4467,286,8,0,0
1,66,2,14,396,179,66,92,3793,241,17,2,0
1,66,3,0,0,0,4,1552,2770,474,0,0,0
1,66,4,219,363,88,78,1203,2226,617,6,0,0
1,67,1,0,0,0,0,39,4467,286,8,0,0
1,67,2,12,403,168,63,91,3803,240,18,2,0
1,67,3,0,0,0,4,1553,2768,475,0,0,0
1,67,4,227,358,82,81,1202,2219,625,6,0,0
1,68,1,0,0,0,0,42,4458,292,8,0,0
1,68,2,15,403,178,58,107,3777,236,24,2,0
1,68,3,0,0,0,4,1552,2760,484,0,0,0
1,68,4,218,366,82,83,1189,2236,618,8,0,0
1,69,1,0,0,0,0,42,4458,292,8,0,0
1,69,2,14,406,189,61,105,3757,242,24,2,0
1,69,3,0,0,0,4,1555,2761,480,0,0,0
1,69,4,230,352,83,85,1191,2236,615,8,0,0
1,70,1,0,0,0,0,41,4448,302,9,0,0
1,70,2,12,412,198,68,106,3744,231,27,2,0
1,70,3,0,0,0,3,1526,2795,476,0,0,0
1,70,4,222,363,82,73,1176,2247,629,8,0,0
1,71,1,0,0,0,0,43,4451,296,10,0,0
1,71,2,6,425,214,52,102,3734,233,29,5,0
1,71,3,0,0,0,4,1553,2783,460,0,0,0
1,71,4,227,352,97,67,1183,2239,629,6,0,0
1,72,1,0,0,0,0,40,4455,297,8,0,0
1,72,2,7,473,192,61,81,3703,251,27,4,1
1,72,3,0,0,0,2,1539,2795,464,0,0,0
1,72,4,225,332,89,76,1178,2259,635,6,0,0
1,73,1,0,0,0,0,40,4451,301,8,0,0
1,73,2,12,520,189,47,79,3690,241,20,2,0
1,73,3,0,0,0,4,1537,2813,446,0,0,0
1,73,4,232,311,77,91,1173,2261,639,11,5,0
1,74,1,0,0,0,0,41,4444,306,9,0,0
1,74,2,9,561,161,57,74,3674,244,18,2,0
1,74,3,0,0,0,3,1541,2823,433,0,0,0
1,74,4,232,337,81,89,1162,2257,626,13,3,0
2,1,1,0,0,0,0,268,4447,85,0,0,0
2,1,2,0,0,0,1,680,4037,82,0,0,0
2,1,3,0,0,0,2,2503,2259,36,0,0,0
2,1,4,0,0,0,14,2525,2132,129,0,0,0
2,2,1,0,0,0,0,265,4449,86,0,0,0
2,2,2,0,0,0,1,663,4053,83,0,0,0
2,2,3,0,0,0,0,2484,2280,36,0,0,0
2,2,4,0,0,0,8,2517,2143,132,0,0,0
2,3,1,0,0,0,0,266,4448,86,0,0,0
2,3,2,0,0,0,1,662,4055,82,0,0,0
2,3,3,0,0,0,0,2525,2249,26,0,0,0
2,3,4,0,0,0,10,2525,2148,117,0,0,0
2,4,1,0,0,0,0,231,4483,86,0,0,0
2,4,2,0,0,0,0,627,4092,81,0,0,0
2,4,3,0,0,0,0,2520,2254,26,0,0,0
2,4,4,0,0,0,7,2522,2143,128,0,0,0
2,5,1,0,0,0,0,235,4480,85,0,0,0
2,5,2,0,0,0,1,620,4098,81,0,0,0
2,5,3,0,0,0,0,2533,2244,23,0,0,0
2,5,4,0,2,4,10,2572,2091,121,0,0,0
2,6,1,0,0,0,0,224,4493,83,0,0,0
2,6,2,0,2,4,14,554,4146,80,0,0,0
2,6,3,0,0,0,0,2528,2265,7,0,0,0
2,6,4,10,83,57,65,2499,2000,86,0,0,0
2,7,1,0,0,0,0,286,4432,82,0,0,0
2,7,2,0,32,33,32,591,4028,84,0,0,0
2,7,3,0,0,0,0,2522,2270,8,0,0,0
2,7,4,13,254,80,99,2396,1887,71,0,0,0
2,8,1,0,0,0,0,385,4327,88,0,0,0
2,8,2,0,144,85,35,703,3745,87,1,0,0
2,8,3,0,0,0,1,2558,2230,11,0,0,0
2,8,4,42,304,75,94,2436,1755,94,0,0,0
2,9,1,0,0,0,0,385,4327,88,0,0,0
2,9,2,0,273,113,56,681,3591,85,1,0,0
2,9,3,0,0,0,1,2558,2230,11,0,0,0
2,9,4,85,387,55,124,2417,1646,86,0,0,0
2,10,1,0,0,0,0,480,4226,94,0,0,0
2,10,2,0,322,119,70,701,3502,86,0,0,0
2,10,3,0,0,0,7,2538,2236,19,0,0,0
2,10,4,163,381,92,124,2393,1556,91,0,0,0
2,11,1,0,0,0,0,480,4226,94,0,0,0
2,11,2,2,292,125,69,752,3473,86,1,0,0
2,11,3,0,0,0,7,2534,2240,19,0,0,0
2,11,4,172,443,59,165,2303,1558,100,0,0,0
2,12,1,0,0,0,0,359,4341,100,0,0,0
2,12,2,2,271,120,57,692,3570,84,2,2,0
2,12,3,0,0,0,4,2473,2303,20,0,0,0
2,12,4,177,463,75,166,2190,1619,110,0,0,0
2,13,1,0,0,0,0,400,4296,104,0,0,0
2,13,2,0,260,119,67,690,3574,85,3,2,0
2,13,3,0,0,0,5,2481,2293,21,0,0,0
2,13,4,166,413,99,161,2179,1665,117,0,0,0
2,14,1,0,0,0,0,319,4376,105,0,0,0
2,14,2,1,265,130,72,576,3666,85,4,1,0
2,14,3,0,0,0,6,2457,2314,23,0,0,0
2,14,4,162,354,86,134,2212,1723,129,0,0,0
2,15,1,0,0,0,0,328,4367,105,0,0,0
2,15,2,0,290,147,62,580,3630,85,6,0,0
2,15,3,0,0,0,6,2460,2309,25,0,0,0
2,15,4,277,332,93,147,2127,1700,124,0,0,0
2,16,1,0,0,0,0,265,4427,108,0,0,0
2,16,2,0,316,146,74,469,3704,87,4,0,0
2,16,3,0,0,0,5,2383,2384,28,0,0,0
2,16,4,260,393,112,194,2028,1685,128,0,0,0
2,17,1,0,0,0,0,271,4421,108,0,0,0
2,17,2,0,345,150,63,459,3692,86,5,0,0
2,17,3,0,0,0,6,2382,2378,34,0,0,0
2,17,4,242,389,108,194,2043,1661,163,0,0,0
2,18,1,0,0,0,0,204,4487,109,0,0,0
2,18,2,0,354,157,68,316,3818,83,4,0,0
2,18,3,0,0,0,3,2317,2446,34,0,0,0
2,18,4,222,380,111,189,2034,1689,175,0,0,0
2,19,1,0,0,0,0,202,4494,104,0,0,0
2,19,2,0,360,146,80,308,3819,84,3,0,0
2,19,3,0,0,0,5,2336,2416,43,0,0,0
2,19,4,191,407,98,201,2022,1703,178,0,0,0
2,20,1,0,0,0,0,85,4613,102,0,0,0
2,20,2,0,363,133,87,202,3925,88,2,0,0
2,20,3,0,0,0,2,2269,2503,26,0,0,0
2,20,4,205,401,95,162,1986,1736,215,0,0,0
2,21,1,0,0,0,0,92,4590,118,0,0,0
2,21,2,0,347,136,70,206,3941,97,3,0,0
2,21,3,0,0,0,7,2240,2518,35,0,0,0
2,21,4,157,456,89,144,1939,1763,252,0,0,0
2,22,1,0,0,0,0,60,4611,128,1,0,0
2,22,2,0,313,137,67,160,4023,97,3,0,0
2,22,3,0,0,0,5,2163,2577,55,0,0,0
2,22,4,200,385,105,121,1822,1871,296,0,0,0
2,23,1,0,0,0,0,76,4587,136,1,0,0
